school_id,system_id,sctype,gender,ethnicity,cltype,tdegree,tyear,lunch,read_old,read,math_old,math
20,11,suburban,female,afam,regular+aide,master,28,non-free,602,612,639,631
52,22,suburban,male,cauc,regular+aide,bachelor,21,non-free,614,644,563,624
16,11,inner-city,female,afam,regular,master,26,free,539,597,536,596
62,29,rural,female,cauc,small,bachelor,15,non-free,552,597,536,576
22,11,inner-city,female,afam,regular,bachelor,20,free,550,585,556,582
50,21,rural,male,cauc,regular,master,8,non-free,608,647,579,618
36,12,suburban,male,asian,regular,master,9,non-free,709,753,593,651
56,24,rural,female,cauc,regular+aide,master,15,non-free,569,587,596,678
69,35,rural,female,cauc,regular+aide,bachelor,12,non-free,627,702,626,672
77,40,rural,female,cauc,regular+aide,bachelor,1,non-free,614,614,596,642
10,7,urban,female,cauc,small,bachelor,36,non-free,650,693,699,726
40,16,rural,male,cauc,regular,bachelor,3,non-free,599,608,603,620
34,12,rural,male,cauc,regular,bachelor,14,non-free,557,616,561,597
4,4,suburban,male,cauc,regular,master,15,non-free,611,592,626,608
50,21,rural,male,cauc,small,bachelor,14,free,571,641,584,594
3,3,rural,female,cauc,small,bachelor,6,non-free,669,644,659,648
65,31,rural,male,cauc,regular,bachelor,24,free,575,606,587,634
53,22,inner-city,female,cauc,small,bachelor,1,free,566,610,540,585
41,17,suburban,male,cauc,regular+aide,master,21,non-free,709,693,699,700
72,36,rural,male,cauc,small,bachelor,10,non-free,627,606,603,620
72,36,rural,female,cauc,regular+aide,master,7,free,602,644,626,626
36,12,suburban,male,cauc,small,master,17,non-free,599,639,659,678
78,41,rural,female,cauc,regular,specialist,13,free,637,647,615,672
54,22,suburban,male,cauc,regular+aide,master,19,non-free,631,670,674,700
29,11,inner-city,male,afam,regular,bachelor,5,free,533,606,577,663
72,36,rural,male,cauc,regular+aide,master,7,free,602,602,599,585
80,42,rural,male,cauc,regular+aide,bachelor,16,free,596,604,593,603
45,18,inner-city,male,afam,regular,bachelor,3,free,518,573,568,597
73,37,rural,female,cauc,regular+aide,master,15,non-free,555,587,557,570
64,31,rural,male,cauc,regular,bachelor,22,non-free,637,650,611,591
33,11,inner-city,male,afam,regular+aide,bachelor,5,free,547,572,518,559
66,32,rural,male,cauc,regular+aide,bachelor,13,non-free,709,728,674,726
5,4,rural,female,cauc,regular+aide,bachelor,23,free,568,570,545,582
28,11,inner-city,male,afam,regular+aide,master,3,free,571,614,587,576
68,34,rural,female,afam,regular+aide,master,15,free,554,593,536,585
64,31,rural,female,cauc,regular,bachelor,22,free,557,595,572,564
51,22,suburban,female,afam,small,master,17,non-free,575,587,541,618
74,38,rural,female,cauc,regular+aide,master,36,non-free,684,661,599,639
25,11,suburban,female,cauc,regular+aide,bachelor,8,non-free,573,587,536,576
43,18,suburban,male,cauc,regular,master,19,non-free,709,670,620,645
31,11,inner-city,male,afam,regular,master,26,free,529,575,543,577
73,37,rural,male,cauc,regular+aide,bachelor,19,non-free,555,572,561,593
73,37,rural,male,cauc,regular+aide,bachelor,19,non-free,659,639,639,629
20,11,suburban,female,afam,small,master,9,free,517,577,599,631
36,12,suburban,male,cauc,regular+aide,bachelor,29,non-free,579,612,556,642
69,35,rural,male,cauc,small,bachelor,18,non-free,577,582,557,588
25,11,suburban,female,cauc,regular,bachelor,8,free,602,654,572,634
67,33,rural,female,cauc,regular+aide,master,19,free,557,599,563,645
16,11,inner-city,female,afam,regular+aide,master,11,free,573,622,530,618
64,31,rural,female,cauc,regular,bachelor,22,non-free,582,602,546,594
28,11,inner-city,male,afam,regular+aide,master,12,free,566,680,541,672
4,4,suburban,male,cauc,regular,master,15,non-free,584,614,599,576
39,15,rural,male,cauc,small,master,3,free,586,565,543,558
77,40,rural,female,cauc,regular+aide,master,15,free,669,713,674,659
40,16,rural,female,cauc,regular,bachelor,3,free,593,570,659,659
69,35,rural,female,cauc,small,bachelor,6,non-free,637,602,659,645
33,11,inner-city,female,afam,regular+aide,bachelor,5,free,554,593,565,579
12,9,rural,female,cauc,regular,bachelor,0,non-free,669,686,639,648
64,31,rural,female,cauc,small,bachelor,31,free,602,614,570,614
58,25,suburban,male,cauc,regular+aide,master,16,non-free,527,565,548,583
34,12,rural,male,cauc,regular+aide,master,16,non-free,631,670,548,594
73,37,rural,male,cauc,small,bachelor,9,free,573,570,632,616
43,18,suburban,male,cauc,regular+aide,bachelor,22,non-free,562,608,596,612
64,31,rural,female,cauc,regular,master,6,non-free,562,595,626,645
77,40,rural,male,cauc,regular,bachelor,8,non-free,599,592,674,659
54,22,suburban,female,afam,regular,bachelor,30,free,564,585,568,604
8,6,rural,female,cauc,regular,bachelor,15,free,535,588,556,588
33,11,inner-city,female,afam,regular+aide,bachelor,18,free,588,608,561,582
20,11,suburban,female,afam,regular+aide,bachelor,4,non-free,611,647,587,645
25,11,suburban,female,cauc,regular,bachelor,8,non-free,536,570,572,622
22,11,inner-city,female,afam,regular+aide,master,14,non-free,536,587,518,608
19,11,inner-city,male,afam,regular,master,16,free,523,585,559,591
29,11,inner-city,female,afam,small,master,31,free,650,675,611,636
62,29,rural,male,cauc,regular+aide,bachelor,10,non-free,659,657,603,636
59,26,urban,female,cauc,regular+aide,master,7,non-free,564,592,556,604
58,25,suburban,male,cauc,regular+aide,master,16,non-free,593,633,590,631
54,22,suburban,male,cauc,small,master,20,non-free,627,686,620,655
3,3,rural,female,cauc,regular+aide,bachelor,3,non-free,579,614,596,596
65,31,rural,male,cauc,regular+aide,bachelor,2,non-free,579,597,584,589
77,40,rural,male,cauc,regular+aide,bachelor,1,non-free,614,614,620,624
73,37,rural,female,cauc,regular+aide,bachelor,19,non-free,602,616,626,608
59,26,urban,female,cauc,regular+aide,master,7,non-free,575,606,561,597
49,21,rural,male,cauc,regular+aide,master,17,free,539,593,559,568
16,11,inner-city,male,afam,regular,master,26,free,542,593,533,636
56,24,rural,male,cauc,regular+aide,master,15,non-free,557,588,545,631
54,22,suburban,male,cauc,small,master,24,non-free,586,600,579,596
78,41,rural,male,cauc,regular,specialist,13,free,557,616,536,573
20,11,suburban,female,afam,regular+aide,master,28,non-free,659,675,674,691
40,16,rural,female,cauc,regular,bachelor,3,free,566,559,568,567
58,25,suburban,female,cauc,regular+aide,master,16,non-free,602,641,577,626
22,11,inner-city,male,afam,regular,bachelor,26,free,544,562,531,554
50,21,rural,male,afam,small,master,15,non-free,575,608,570,603
64,31,rural,female,cauc,regular,bachelor,22,non-free,669,665,626,634
77,40,rural,male,cauc,small,bachelor,7,non-free,602,606,615,639
40,16,rural,female,cauc,small,bachelor,36,free,575,604,540,610
32,11,inner-city,male,afam,small,bachelor,8,free,559,585,526,555
15,11,inner-city,female,afam,small,bachelor,11,free,643,665,615,672
43,18,suburban,male,cauc,small,bachelor,6,non-free,500,538,538,614
38,14,rural,male,cauc,regular+aide,bachelor,17,free,599,583,596,594
26,11,inner-city,female,afam,regular,master,22,free,599,608,531,591
80,42,rural,female,cauc,regular+aide,bachelor,16,non-free,547,608,546,594
44,18,suburban,female,cauc,small,bachelor,3,free,593,626,590,603
56,24,rural,male,afam,small,master,11,free,573,593,528,558
11,8,rural,female,cauc,regular+aide,master,14,non-free,618,644,611,659
65,31,rural,male,cauc,small,bachelor,4,free,550,610,561,610
32,11,inner-city,female,afam,small,master,33,free,622,654,599,631
34,12,rural,male,cauc,regular+aide,bachelor,9,non-free,611,620,611,667
45,18,inner-city,female,afam,regular,bachelor,3,free,529,570,593,601
53,22,inner-city,male,cauc,small,bachelor,5,non-free,568,614,565,597
35,12,rural,male,cauc,regular+aide,bachelor,10,free,604,620,587,620
27,11,inner-city,female,afam,regular+aide,bachelor,4,free,599,593,590,601
58,25,suburban,male,cauc,small,bachelor,6,non-free,669,647,593,606
46,18,suburban,female,cauc,small,master,8,non-free,637,728,721,774
58,25,suburban,male,cauc,regular+aide,master,16,non-free,631,644,603,655
55,23,rural,female,cauc,regular,master,17,non-free,586,602,550,599
7,5,rural,female,cauc,regular,bachelor,24,non-free,643,631,584,645
72,36,rural,male,cauc,small,bachelor,10,free,604,582,659,622
20,11,suburban,female,afam,regular+aide,bachelor,4,non-free,566,588,563,614
80,42,rural,male,cauc,regular+aide,bachelor,16,non-free,569,620,574,604
15,11,inner-city,female,afam,small,bachelor,11,free,559,622,533,550
39,15,rural,female,cauc,small,bachelor,31,free,608,597,603,604
65,31,rural,male,cauc,regular+aide,bachelor,2,non-free,593,650,593,603
63,30,rural,male,cauc,small,bachelor,20,non-free,643,680,639,648
66,32,rural,female,cauc,regular+aide,master,4,non-free,618,631,607,691
78,41,rural,female,cauc,regular,specialist,13,free,622,636,593,645
65,31,rural,female,cauc,small,bachelor,4,free,650,686,611,663
12,9,rural,male,cauc,regular,bachelor,0,free,614,595,648,610
46,18,suburban,male,cauc,regular+aide,bachelor,12,non-free,582,631,572,631
58,25,suburban,female,cauc,small,bachelor,19,non-free,637,661,626,678
17,11,suburban,female,cauc,small,bachelor,14,free,584,608,568,610
3,3,rural,male,cauc,regular+aide,bachelor,3,non-free,669,680,639,651
27,11,inner-city,female,afam,regular+aide,bachelor,4,free,569,595,587,614
79,41,rural,male,cauc,regular,master,12,non-free,549,599,579,616
5,4,rural,male,cauc,small,master,13,free,588,620,502,585
33,11,inner-city,female,afam,regular,bachelor,0,free,622,654,590,639
16,11,inner-city,male,afam,regular,master,26,free,526,592,514,634
66,32,rural,female,cauc,regular+aide,bachelor,13,non-free,659,675,648,672
51,22,suburban,male,cauc,regular+aide,master,18,non-free,684,665,615,678
31,11,inner-city,female,afam,small,master,14,free,557,612,572,603
51,22,suburban,female,afam,regular+aide,master,15,free,541,616,577,610
51,22,suburban,male,cauc,small,bachelor,15,non-free,659,650,574,672
9,6,urban,female,cauc,small,bachelor,8,non-free,573,595,546,596
53,22,inner-city,female,afam,small,bachelor,1,free,562,597,579,604
63,30,rural,male,cauc,regular,bachelor,23,free,591,629,572,622
32,11,inner-city,female,afam,regular+aide,bachelor,23,free,555,593,568,604
9,6,urban,male,cauc,regular+aide,master,16,non-free,684,728,659,678
16,11,inner-city,female,afam,small,bachelor,22,free,588,604,574,622
20,11,suburban,female,afam,regular+aide,bachelor,4,non-free,614,654,607,659
5,4,rural,male,cauc,regular+aide,bachelor,23,non-free,559,608,552,585
32,11,inner-city,female,afam,regular,master,25,free,573,614,548,608
10,7,urban,male,cauc,small,bachelor,0,non-free,566,608,596,634
69,35,rural,male,cauc,regular,bachelor,7,non-free,568,606,587,626
53,22,inner-city,female,cauc,small,bachelor,5,non-free,559,573,587,614
28,11,inner-city,male,afam,regular+aide,master,3,free,538,620,540,577
19,11,inner-city,female,afam,small,master,21,free,627,639,599,655
55,23,rural,female,cauc,regular,master,17,non-free,669,670,639,663
34,12,rural,male,cauc,regular+aide,bachelor,9,non-free,596,629,582,636
46,18,suburban,female,afam,regular+aide,bachelor,12,non-free,596,620,579,639
51,22,suburban,female,afam,small,bachelor,15,non-free,571,612,587,639
38,14,rural,male,cauc,regular,bachelor,3,free,550,543,632,556
33,11,inner-city,male,afam,regular+aide,bachelor,18,free,571,570,599,601
43,18,suburban,male,cauc,small,bachelor,6,non-free,732,675,674,645
12,9,rural,male,cauc,regular+aide,bachelor,16,free,732,702,620,691
54,22,suburban,female,cauc,regular+aide,master,19,free,545,549,538,568
66,32,rural,male,cauc,regular+aide,bachelor,13,non-free,503,545,572,648
77,40,rural,female,cauc,regular+aide,bachelor,1,free,669,693,659,684
35,12,rural,male,cauc,regular,master,17,non-free,588,626,632,639
32,11,inner-city,male,afam,regular,master,25,free,614,641,596,631
19,11,inner-city,male,afam,regular+aide,bachelor,30,free,544,578,556,570
66,32,rural,male,cauc,regular,master,5,non-free,591,631,639,672
47,19,rural,male,cauc,regular+aide,bachelor,0,non-free,643,650,607,672
1,1,rural,female,cauc,small,bachelor,28,free,582,612,611,599
25,11,suburban,male,cauc,small,bachelor,8,free,596,633,582,629
27,11,inner-city,female,afam,regular,master,14,free,571,578,565,610
58,25,suburban,male,cauc,regular,bachelor,22,non-free,591,610,626,634
43,18,suburban,male,cauc,regular,master,19,free,554,606,563,626
74,38,rural,female,cauc,regular+aide,master,36,non-free,684,693,699,726
27,11,inner-city,male,afam,small,bachelor,15,free,523,575,593,574
53,22,inner-city,female,afam,small,bachelor,1,free,536,575,525,567
47,19,rural,female,cauc,regular,bachelor,1,non-free,596,647,579,678
43,18,suburban,female,cauc,small,bachelor,6,non-free,611,670,639,648
63,30,rural,female,cauc,small,bachelor,1,free,637,641,607,624
79,41,rural,male,cauc,regular+aide,master,9,non-free,614,633,639,655
74,38,rural,male,cauc,regular,master,11,free,618,665,632,684
36,12,suburban,female,cauc,regular+aide,bachelor,29,non-free,582,599,599,663
15,11,inner-city,male,afam,small,bachelor,11,free,538,554,541,577
45,18,inner-city,male,afam,regular,bachelor,3,free,535,587,584,580
54,22,suburban,male,cauc,regular,bachelor,30,non-free,555,633,561,620
30,11,inner-city,male,afam,regular+aide,bachelor,18,free,614,657,540,601
74,38,rural,male,cauc,regular+aide,master,19,non-free,579,614,599,631
51,22,suburban,female,afam,regular+aide,master,32,free,541,610,556,606
54,22,suburban,female,cauc,regular+aide,master,19,free,555,572,523,558
62,29,rural,female,cauc,regular,bachelor,17,free,591,590,599,591
64,31,rural,female,cauc,regular,master,6,non-free,571,608,565,588
9,6,urban,male,cauc,small,bachelor,8,non-free,627,647,632,659
62,29,rural,male,cauc,regular,bachelor,17,non-free,571,614,593,594
15,11,inner-city,female,afam,small,bachelor,11,free,575,599,559,608
27,11,inner-city,female,afam,regular,bachelor,5,non-free,550,636,582,612
56,24,rural,female,cauc,regular,master,9,non-free,599,633,568,591
3,3,rural,female,cauc,regular+aide,master,13,free,643,633,626,634
68,34,rural,male,afam,regular+aide,master,19,non-free,547,585,593,596
68,34,rural,female,cauc,small,master,12,non-free,608,610,574,579
3,3,rural,male,cauc,small,bachelor,6,non-free,659,680,639,672
79,41,rural,female,cauc,regular,master,12,non-free,637,670,607,684
50,21,rural,female,cauc,small,bachelor,14,non-free,604,636,603,659
10,7,urban,female,cauc,small,bachelor,0,non-free,586,604,568,597
17,11,suburban,female,afam,small,bachelor,14,free,533,564,540,559
63,30,rural,male,cauc,regular,bachelor,23,non-free,575,602,561,614
69,35,rural,female,cauc,regular,bachelor,7,non-free,582,599,587,624
73,37,rural,female,cauc,small,bachelor,9,free,582,600,574,579
49,21,rural,male,cauc,regular+aide,master,17,non-free,579,602,590,642
64,31,rural,male,cauc,regular,bachelor,22,non-free,622,618,648,606
65,31,rural,female,cauc,small,bachelor,4,non-free,602,644,584,618
30,11,inner-city,male,afam,regular,bachelor,3,free,523,590,505,535
7,5,rural,male,cauc,regular,bachelor,24,free,643,629,599,667
59,26,urban,female,cauc,small,bachelor,13,non-free,571,600,582,614
69,35,rural,female,cauc,regular+aide,bachelor,12,non-free,650,693,620,667
32,11,inner-city,female,afam,regular,bachelor,31,free,503,533,495,519
77,40,rural,female,cauc,regular+aide,bachelor,1,non-free,631,624,574,612
3,3,rural,female,cauc,regular+aide,bachelor,3,non-free,622,639,582,580
23,11,suburban,female,afam,regular,bachelor,10,free,588,636,556,622
55,23,rural,male,cauc,regular,master,17,non-free,643,606,579,648
3,3,rural,female,cauc,small,master,17,non-free,593,612,599,586
64,31,rural,male,asian,regular+aide,master,16,non-free,582,590,579,610
33,11,inner-city,female,afam,small,bachelor,7,free,566,624,577,608
59,26,urban,female,cauc,small,bachelor,2,non-free,611,644,620,672
63,30,rural,male,cauc,regular,bachelor,23,free,627,665,568,648
55,23,rural,female,afam,small,master,10,non-free,539,559,500,558
31,11,inner-city,male,afam,regular,master,26,free,549,595,574,616
20,11,suburban,male,afam,small,bachelor,13,free,541,618,550,591
8,6,rural,female,cauc,small,master,19,non-free,631,654,639,631
22,11,inner-city,male,afam,regular+aide,master,12,free,549,588,548,586
66,32,rural,female,cauc,regular+aide,bachelor,13,free,611,629,568,616
77,40,rural,male,cauc,regular,bachelor,28,non-free,593,590,579,614
11,8,rural,female,cauc,regular+aide,master,14,non-free,627,631,626,659
35,12,rural,female,afam,regular+aide,bachelor,10,free,552,602,552,571
51,22,suburban,female,afam,small,bachelor,15,free,547,587,541,599
66,32,rural,male,cauc,small,bachelor,24,non-free,631,702,639,711
73,37,rural,female,afam,small,bachelor,9,free,608,622,554,594
5,4,rural,male,cauc,regular,bachelor,8,non-free,562,610,543,565
74,38,rural,female,afam,regular+aide,master,36,free,627,650,620,631
17,11,suburban,female,afam,regular,master,19,free,591,624,520,603
63,30,rural,male,cauc,regular+aide,bachelor,15,free,584,604,596,626
16,11,inner-city,female,afam,regular+aide,bachelor,26,free,582,606,550,614
53,22,inner-city,female,afam,small,bachelor,1,non-free,608,626,607,639
72,36,rural,male,cauc,small,bachelor,10,non-free,596,599,603,599
39,15,rural,female,cauc,small,master,3,non-free,669,680,699,691
63,30,rural,female,cauc,small,bachelor,20,non-free,627,650,615,626
51,22,suburban,female,afam,small,bachelor,15,free,557,597,525,577
72,36,rural,female,cauc,regular,master,13,non-free,631,654,659,651
56,24,rural,male,cauc,regular,master,9,non-free,643,631,620,663
59,26,urban,male,cauc,small,bachelor,2,non-free,618,675,607,663
36,12,suburban,male,cauc,regular+aide,bachelor,29,non-free,573,590,582,626
29,11,inner-city,male,afam,regular+aide,bachelor,2,free,577,597,674,593
